"iso","Year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"JOR",2010,0.06530639208658483,12.124439209682425
"JPN",2010,35745.324726539650913499,16036495.4713552238064318
"KAZ",2010,3108.915856365043840010,1050228.461987431697755
"KEN",2010,22693.01006182546894404,10738218.102987015946828
"KGZ",2010,260.973815786123861466,84415.162578711447450
"KHM",2010,237881.91334789921630189,136553809.245146248941101
"KNA",2010,18.53841190994383778,8897.324187909531157
"KOR",2010,14425.151523608703934442,4977128.3076867485062545
"LAO",2010,167107.99975138902273874,91879998.305601971628962
"LBN",2010,115.18064020306491785,31845.321548624742364
"LBR",2010,20357.66583212665647988,10469883.090083016820079
"LBY",2010,9.41428543328205717,2014.65572915974232
"LCA",2010,99.84201267668559784,52504.494136752258651
"LIE",2010,2.791921383342251994,1621.461290031237784
"LKA",2010,7230.75619898284595378,2450949.194556308838820
"LSO",2010,3.77271354007492304,1037.450543307771698
"LTU",2010,21666.890434322621676729,7022169.682186172453829
"LUX",2010,880.435255721549837225,485849.557684240065483
"LVA",2010,48507.109982459884619852,15315154.5606722046611535
"MAC",2010,0.5711668886750977,0.0
"MAF",2010,0.51261701515513581,200.86234081211052
"MAR",2010,988.07706697910492809,279587.4092248913164456
"MDA",2010,176.751139042602557694,52738.7676832228109437
"MDG",2010,107218.89158342659108482,49144815.243133027387676
"MDV",2010,3.13572614566097701,108.038565063701403
"MEX",2010,166728.91348372587534206,63262170.9635710293818910
"MKD",2010,2223.215055607705067678,914370.397547791149528
"MLI",2010,53.89056148901197749,16865.124254792709971
"MLT",2010,0.6260022333333511,159.99211620067919
"MMR",2010,169913.27516867836271137,93524715.621770725144557
"MNE",2010,210.939333957381532572,94500.566384931469790
"MNG",2010,8764.403872903141155196,1803738.4337083682737448
